KINVENT Physio 2.17.3,Devices: ,P126936 (FW 3.016),P126695 (FW 3.016)
Eyes Condition: ,Closed
Side: ,Left
Repetition:,1
Longitudinal Mean Cop Position (mm),-40.933
Lateral Mean Cop Position (mm),4.355
Longitudinal Standard Deviation (mm),10.014
Lateral Standard Deviation (mm),8.497
Ellipse Surface (mm²),1578.395
Total Displacement (mm),3799.898
Total Displacement AP (mm),2349.621
Total Displacement ML (mm),2568.208
Mean Velocity (mm/s),63.252
Mean Velocity AP (mm/s),39.111
Mean Velocity ML (mm/s),42.749
Longitudinal Amplitude (mm/s),59.808
Lateral Amplitude (mm/s),40.181
Amplitude Ratio,0.672
Phase Plane AP (mm),54.535
Phase Plane ML (mm),42.413
Max Distance AP (mm),74.865
Max Distance ML (mm),27.103
,Heel,Tip
Weight Distribution (%),64.0,36.0

,K-Plate Left,,,,,K-Plate Left,
Time (sec),CHANNEL_1,CHANNEL_2,CHANNEL_3,CHANNEL_4,,AP COP (y),ML COP (x)
39.596,20.101100737390308,28.856536607473664,16.968386675341009,11.244293513519683,,0.6138,0.5678,
39.60010000002384,20.170580957878958,28.747300222977255,16.926261882794009,11.316092037930233,,0.6135,0.5664,
39.60410000002384,20.243473838102389,28.642607945821439,16.881173708573215,11.386466690767030,,0.6132,0.5651,
39.60810000002384,20.317945889496571,28.546455545469268,16.833039743076689,11.454387362925567,,0.6129,0.5637,
39.612100000023844,20.396744091338014,28.461426421993842,16.781527577816107,11.520664798761826,,0.6128,0.5624,
39.61610000002384,20.480471103154976,28.388175791148480,16.729680443471786,11.584840256963162,,0.6128,0.5611,
39.62010000002384,20.568757898412429,28.328231150577317,16.682049353324871,11.647053725120358,,0.6128,0.5599,
39.624100000023844,20.662635345908690,28.282791611360292,16.641624504065000,11.709155580674858,,0.6128,0.5587,
39.62810000002384,20.759924248964793,28.250224097405795,16.609236594251875,11.769727582748438,,0.6129,0.5576,
39.63210000002384,20.856598862967694,28.227079427176601,16.583356605029998,11.825394985771318,,0.6130,0.5565,
39.636100000023845,20.948569456357220,28.211625883434074,16.562315225882241,11.875026062596863,,0.6131,0.5556,
39.64010000002384,21.031679988657984,28.205229981475984,16.545677952874524,11.917762774621341,,0.6132,0.5549,
39.64410000002384,21.103241124619451,28.207686014072546,16.532084971168498,11.951552584065130,,0.6134,0.5543,
39.648100000023845,21.161445650117571,28.215416507697700,16.520727603408403,11.976757223871047,,0.6135,0.5538,
39.65210000002384,21.204968313496593,28.225882055245989,16.513310379208225,11.995324466464293,,0.6137,0.5535,
39.65610000002384,21.233829919256479,28.239379650884334,16.510362480024675,12.006237483009560,,0.6138,0.5533,
39.66010000002384,21.248632776157770,28.256262346819181,16.510616814376178,12.007609941664484,,0.6139,0.5533,
39.66410000002384,21.249952777854205,28.275374995307306,16.512770801479455,11.999273457090407,,0.6140,0.5534,
39.66810000002384,21.239131657458053,28.295122965778592,16.514766578557349,11.981586610648762,,0.6142,0.5537,
39.67210000002384,21.218241152810478,28.317479742166476,16.516672386690892,11.953555421293959,,0.6143,0.5540,
39.676100000023844,21.189758645986807,28.346355900909959,16.520406717471005,11.914687305826668,,0.6146,0.5545,
39.68,21.156295591692569,28.380208896728739,16.524900705413138,11.868914488497129,,0.6149,0.5551,
39.684,21.120340275583303,28.415675282929573,16.528821977228631,11.821787118226712,,0.6152,0.5557,
39.688,21.083979542897819,28.452035234734126,16.534203168273464,11.776107432035392,,0.6154,0.5563,
39.692,21.047884725333187,28.488152766060438,16.543500845847557,11.732318447797873,,0.6157,0.5569,
39.696,21.011032399902660,28.521329869379880,16.556919288708006,11.691350836691505,,0.6159,0.5575,
39.7,20.971939918921247,28.550496228493795,16.573035592883393,11.654796136080146,,0.6160,0.5581,
39.704,20.930585848983583,28.576965202871136,16.590824656724298,11.622335685584273,,0.6160,0.5586,
39.708,20.888810779510642,28.599157437193156,16.609658094391527,11.592607442406166,,0.6160,0.5592,
39.712,20.846983086494127,28.615402523666127,16.628233547067282,11.565405405528482,,0.6160,0.5597,
39.716,20.804092816074512,28.627748521800459,16.645732431772345,11.541386809422312,,0.6159,0.5602,
39.72,20.760908475306387,28.638177791337661,16.661763525390363,11.521207533669585,,0.6158,0.5606,
39.724,20.718234358873683,28.646533603236172,16.675388359623170,11.503937057270999,,0.6157,0.5610,
39.728,20.676700038786251,28.650667943633294,16.686140079635415,11.487262427263719,,0.6156,0.5614,
39.732,20.637412148151078,28.648783992953931,16.695281633848005,11.471637695953760,,0.6155,0.5617,
39.736,20.600833063804483,28.640829669099428,16.704636755985113,11.458598869844693,,0.6153,0.5620,
39.74,20.569091652596551,28.627428744053436,16.714306993178319,11.448215841784599,,0.6151,0.5622,
39.744,20.545658502051257,28.609303276170277,16.722815065675281,11.442345263661078,,0.6149,0.5623,
39.748,20.531027929947683,28.587825074635049,16.728543572955893,11.442607791993659,,0.6148,0.5624,
39.752,20.525790747274918,28.563959402472758,16.730383383647727,11.448116352006789,,0.6146,0.5623,
39.756,20.533399683339510,28.536955474617482,16.727165316958935,11.458472650505493,,0.6145,0.5621,
39.76010000002384,20.554172077783328,28.506455009219746,16.717593387464177,11.475228180911074,,0.6144,0.5617,
39.764100000023845,20.585181146432454,28.471927410589160,16.701570488696433,11.501082861664155,,0.6143,0.5612,
39.76810000002384,20.624646450455323,28.432292607944888,16.680613508282409,11.537453913009751,,0.6142,0.5605,
39.77210000002384,20.671713925241498,28.388643156995442,16.657358846245586,11.582086978167126,,0.6140,0.5598,
39.776100000023845,20.726064572269991,28.341343626189804,16.633686737038829,11.632931771649488,,0.6139,0.5589,
39.78010000002384,20.786851852286055,28.288613784944459,16.608871338976446,11.689615709308072,,0.6137,0.5580,
39.78410000002384,20.851787228691734,28.231053779524299,16.581546000540108,11.749911751703605,,0.6135,0.5570,
39.78810000002384,20.920452881397821,28.170520172379419,16.551875330906817,11.812520436982162,,0.6133,0.5559,
39.792100000023844,20.993405585315415,28.108893437542914,16.521367419472007,11.877126166521824,,0.6131,0.5548,
39.79610000002384,21.068803648960955,28.050035055998134,16.492078743605308,11.940777883819578,,0.6129,0.5537,
39.80010000002384,21.145422269914675,27.995210677992326,16.463534587939193,12.000777259085037,,0.6128,0.5527,
39.804100000023844,21.224180451196496,27.942902972304083,16.433780142549232,12.056220187364136,,0.6127,0.5516,
39.80810000002384,21.304005516367909,27.894120400910122,16.403786538341151,12.105818091439609,,0.6127,0.5506,
39.81210000002384,21.380226981014047,27.850838331241359,16.374410822195017,12.149125003636097,,0.6128,0.5497,
39.816100000023845,21.450542437580971,27.813670055649972,16.343877488646385,12.187302564410405,,0.6128,0.5489,
39.82010000002384,21.515921346875242,27.781525268919719,16.311188198068265,12.221698720445612,,0.6130,0.5481,
39.82410000002384,21.574506340274127,27.752650120192662,16.277079040165443,12.252370790523635,,0.6131,0.5473,
39.828100000023845,21.624558752185365,27.726366918806917,16.242260998455393,12.277404268926723,,0.6133,0.5467,
39.83210000002384,21.667870199461291,27.702456220139069,16.207074106065875,12.295293116244533,,0.6135,0.5461,
39.83610000002384,21.705112640811095,27.680731308204205,16.171464886081047,12.306844567594368,,0.6137,0.5457,
39.84,21.735863983319742,27.660990242365688,16.134155054609252,12.313220674786614,,0.6139,0.5452,
39.844,21.761473295554389,27.643214861986944,16.093544097742758,12.315045498358320,,0.6142,0.5448,
39.848,21.783105867958032,27.627059758513603,16.051176796726363,12.312967493804940,,0.6146,0.5445,
39.852,21.801916151516672,27.611276337912031,16.010514677439538,12.307187367750959,,0.6149,0.5442,
39.856,21.820680744419793,27.595118390436312,15.972602956702568,12.297179681616285,,0.6153,0.5439,
39.86,21.839496612494397,27.578875521266131,15.936722760616179,12.282646181903628,,0.6156,0.5437,
39.864,21.853910714816141,27.562196643903409,15.901607873757596,12.265450282324140,,0.6160,0.5435,
39.868,21.863028087905178,27.543811205552302,15.864768857887633,12.247566102639167,,0.6163,0.5433,
39.872,21.871755748452138,27.522685273632998,15.824585032149081,12.230078208221105,,0.6167,0.5431,
39.876,21.883393223867269,27.497264909033834,15.782032812477395,12.214842163762338,,0.6170,0.5429,
39.880100000023845,21.898917287279584,27.465709569616596,15.736861152318300,12.202788515820771,,0.6173,0.5425,
39.88410000002384,21.918384757824708,27.427871649681421,15.687276038387603,12.193534550877622,,0.6177,0.5421,
39.88810000002384,21.940880509454551,27.385657211006610,15.634057496386449,12.187069485524642,,0.6180,0.5416,
39.892100000023845,21.968608558160327,27.339746291425694,15.578012651303746,12.185149272669324,,0.6184,0.5411,
39.89610000002384,22.004767827000833,27.289391664799478,15.517399255205310,12.189981096527720,,0.6187,0.5404,
39.90010000002384,22.048242675277553,27.236381273187231,15.451490208996264,12.200864476134647,,0.6190,0.5396,
39.90410000002384,22.097997277961696,27.180825150408374,15.381039936892371,12.215842913331901,,0.6194,0.5388,
39.90810000002384,22.155212282228618,27.119895694287056,15.307193585806557,12.233731374952704,,0.6198,0.5378,
39.91210000002384,22.219728978493908,27.055487720984875,15.232793642505612,12.253382152716036,,0.6202,0.5368,
39.91610000002384,22.289973303292015,26.993731319660228,15.159663553891821,12.275237726656027,,0.6206,0.5357,
39.920100000023844,22.366134877833638,26.935620633896892,15.085628338410531,12.301960422714220,,0.6210,0.5346,
39.92410000002384,22.450643145640157,26.877182270991874,15.008347907931373,12.334871796200407,,0.6214,0.5335,
39.92810000002384,22.543127301445676,26.818797245913569,14.929222382409700,12.370868980755038,,0.6218,0.5322,
39.932100000023844,22.642835056683339,26.761391312459192,14.848850370228615,12.407297442319791,,0.6223,0.5309,
39.93610000002384,22.751579759172959,26.702570577777330,14.764491239713983,12.445520560677583,,0.6229,0.5295,
39.94010000002384,22.867723335229911,26.642717855100411,14.676053541334239,12.486287023798612,,0.6234,0.5281,
39.944100000023845,22.988977395561193,26.583360960299924,14.585921791751121,12.530390790036481,,0.6240,0.5266,
39.94810000002384,23.116078532430461,26.524607825682807,14.496361299750134,12.579429146080322,,0.6245,0.5251,
39.95210000002384,23.248082361314815,26.467589291950304,14.410721191256146,12.631906759007634,,0.6251,0.5235,
39.956100000023845,23.385929163983171,26.412788839342525,14.329211096195300,12.685634148765143,,0.6256,0.5220,
39.96,23.531654081180470,26.359256499576745,14.249873645380990,12.740001194484229,,0.6261,0.5204,
39.964,23.679204933617076,26.307421335845049,14.173523448274214,12.793747066186810,,0.6267,0.5188,
39.968,23.819631242255284,26.258975578494855,14.100383143270912,12.845228798517788,,0.6272,0.5173,
39.972,23.952341013069606,26.214969522134368,14.028986857975555,12.894388160420561,,0.6277,0.5159,
39.976,24.081838616406525,26.173992275117726,13.958848692022686,12.942453587875502,,0.6282,0.5146,
39.98,24.207498791911604,26.134273919321227,13.890864723623512,12.990203091721476,,0.6286,0.5132,
39.984,24.327265031638142,26.095571570449103,13.825050564466590,13.038138027231483,,0.6291,0.5119,
39.988,24.442621912801762,26.056903936238506,13.760031876475560,13.086959840005026,,0.6295,0.5107,
39.992,24.553817585233894,26.017614811460533,13.695913110008442,13.136739234275881,,0.6299,0.5094,
39.996,24.661109481090186,25.978338053048489,13.633490508995541,13.188199438315200,,0.6302,0.5082,
40,24.766174119655311,25.939597061480043,13.573731593977936,13.241193477299944,,0.6305,0.5070,
40.004,24.868651051658770,25.899913201134581,13.518440321720650,13.292763790015446,,0.6308,0.5059,
40.008,24.967990877122830,25.856642577285729,13.467554754961641,13.342464046250303,,0.6310,0.5047,
40.012,25.064729854070634,25.810389009321018,13.419527098741758,13.393008086734371,,0.6311,0.5036,
40.016,25.157098230736210,25.763548038197797,13.374713248457576,13.444556133619139,,0.6313,0.5025,
40.02,25.241898401303192,25.715812450417030,13.334735717287248,13.495132876279328,,0.6313,0.5015,
40.024,25.317669652044515,25.664986458006851,13.299473118792520,13.544253961724429,,0.6313,0.5005,
40.028,25.384311364301556,25.610606487830715,13.267696591663402,13.592476711840236,,0.6313,0.4995,
40.032,25.442062010000058,25.554969938775493,13.239132292049995,13.638890962547295,,0.6311,0.4987,
40.036,25.491567384489699,25.499563028815277,13.212505865779466,13.681954355473287,,0.6310,0.4979,
40.04010000002384,25.533157825687450,25.443722608659314,13.186080111515011,13.721779298250949,,0.6308,0.4971,
40.04410000002384,25.566454478228735,25.386979096475883,13.160810044868388,13.759055392324084,,0.6307,0.4964,
40.048100000023844,25.591869136158991,25.328222412731353,13.137384181188036,13.793693464222388,,0.6305,0.4957,
40.05210000002384,25.609653448164501,25.266483661841839,13.115408041173101,13.825513043768153,,0.6302,0.4951,
40.05610000002384,25.619425145538337,25.202312822052356,13.095648134594258,13.855568288800798,,0.6300,0.4945,
40.060100000023844,25.623926694382668,25.134653302721809,13.077902033240871,13.885345844030308,,0.6296,0.4940,
40.06410000002384,25.627995358581536,25.061593628190636,13.060004479969162,13.914970571975925,,0.6293,0.4934,
40.06810000002384,25.633435997852789,24.983950529499953,13.039450143806111,13.943245041305124,,0.6290,0.4928,
40.072100000023845,25.639284192532280,24.905026591064718,13.015462818350485,13.968830989124589,,0.6287,0.4921,
40.07610000002384,25.646627448609628,24.829252670472805,12.989352685967315,13.992551264335152,,0.6284,0.4915,
40.08010000002384,25.658022112065222,24.759808484463562,12.962942495927809,14.016323187217662,,0.6282,0.4909,
40.084100000023845,25.672530454069019,24.697135788790177,12.936857489140623,14.040277197115559,,0.6281,0.4903,
40.08810000002384,25.688921613589940,24.639373618249238,12.910026790504750,14.063707888859746,,0.6279,0.4897,
40.09210000002384,25.708324275686380,24.583696495714062,12.881714531378439,14.087358018793728,,0.6278,0.4891,
40.09610000002384,25.730100538075739,24.529415775449095,12.852142884411737,14.112692137756268,,0.6277,0.4885,
40.10010000002384,25.753946324869844,24.476693011107699,12.821507028602785,14.139776723585969,,0.6276,0.4879,
40.10410000002384,25.781790903047259,24.424744665312602,12.790303229784588,14.168516053089091,,0.6276,0.4872,
40.10810000002384,25.814487516968750,24.374562138224174,12.759381690733857,14.199532923382312,,0.6275,0.4865,
40.112100000023844,25.853108180104481,24.327338573690525,12.728265580141539,14.233009557996171,,0.6274,0.4858,
40.11610000002384,25.899932743231673,24.282999891254967,12.695872622367979,14.267750641850961,,0.6274,0.4851,
40.12,25.955770008102270,24.242469997460113,12.662834031409680,14.300997676783888,,0.6275,0.4843,
40.124,26.018046145801375,24.205601483409978,12.630365961845484,14.331036981985012,,0.6276,0.4836,
40.128,26.084109696116755,24.170126869621793,12.597330670313946,14.359113545331731,,0.6278,0.4828,
40.132,26.154056656843810,24.135143082555622,12.561628939344253,14.386804178416952,,0.6280,0.4820,
40.136,26.226404471257339,24.101203386191674,12.524285088942326,14.414483124804059,,0.6282,0.4812,
40.14,26.300675885961617,24.067822628692237,12.486135551159528,14.443038053767161,,0.6284,0.4804,
40.144,26.378785748952097,24.034314968576769,12.445431066468391,14.473418284894565,,0.6286,0.4796,
40.148,26.458916295293641,24.000416945588139,12.401925946417631,14.505662960058219,,0.6289,0.4787,
40.152,26.539565141645927,23.965193580955109,12.356818341520899,14.538907495128212,,0.6292,0.4778,
40.156,26.621942062293147,23.928033547215747,12.310792319984781,14.571418070836309,,0.6294,0.4769,
40.16010000002384,26.705408299163693,23.890680316212634,12.264954570233002,14.600798449601402,,0.6297,0.4760,
40.16410000002384,26.789396081201645,23.855401262342085,12.217831264621294,14.625860490979269,,0.6301,0.4751,
40.16810000002384,26.873967630923428,23.822013229933596,12.166092597882928,14.647788474705086,,0.6305,0.4742,
40.17210000002384,26.956558309786942,23.790087342946336,12.112580421503296,14.666218895493014,,0.6309,0.4733,
40.176100000023844,27.035578133648890,23.759856628001828,12.060831570609761,14.680574106635717,,0.6314,0.4725,
40.18010000002384,27.112772917070998,23.730490283170685,12.008753767694452,14.692984855374645,,0.6318,0.4717,
40.18410000002384,27.187924562109359,23.701156133756470,11.955813825565366,14.705291843368045,,0.6323,0.4709,
40.188100000023844,27.258595163464733,23.672092359021867,11.904833170257465,14.718001976941952,,0.6327,0.4702,
40.19210000002384,27.324375670932202,23.643780991735635,11.855868612261997,14.729176385321100,,0.6331,0.4695,
40.19610000002384,27.385921092223168,23.616896478973761,11.806918325513074,14.735285611444104,,0.6336,0.4688,
40.200100000023845,27.441829753200423,23.592199092854067,11.758702917427598,14.735204267040324,,0.6340,0.4682,
40.20410000002384,27.491830292703192,23.568641225613121,11.710217706416973,14.729919379613419,,0.6345,0.4676,
40.20810000002384,27.538265056952106,23.545150194767167,11.658671666716142,14.720585135583431,,0.6350,0.4671,
40.212100000023845,27.581461737164393,23.522776210500794,11.605024914145780,14.708266613352782,,0.6356,0.4666,
40.21610000002384,27.622132114008949,23.502160788753923,11.552259103953395,14.692343001568611,,0.6362,0.4661,
40.22010000002384,27.661378101367674,23.483716689212301,11.503739755977836,14.671989635134313,,0.6367,0.4657,
40.22410000002384,27.696788890500343,23.469506348285133,11.462231314107935,14.649915952570122,,0.6373,0.4653,
40.228100000023844,27.726862796922102,23.461918750586474,11.428896061451812,14.628179793408940,,0.6378,0.4651,
